CUS_CUST_ID,SIT_SITE_ID,restriccion,flag_trusted_seller,gmv_approved,gmv_claim,cashout,ratio_gmv_claim,ratio_co,flag_low_claims,flag_low_co,flag_ok_pu,SIT_GMV_90D,CUST_ID_GMV_90D,TAMAÑO
88290976,MLM,,1,80701,2335,105,0.03,0.05,1,1,1,1131185965,81038,0.00007
8294295,MLM,,1,80163,493139,132,0.04,0.04,1,1,1,1131185965,81012,0.00007
301771397,MLM,,1,79585,8697,64,0.11,0.01,1,1,1,1131185965,80761,0.00007
77102283,MLM,,1,79348,2620,70,0.03,0.03,1,1,1,1131185965,80712,0.00007
54375082,MLM,,1,79310,2299,189,0.03,0.08,1,1,1,1131185965,80631,0.00007
322952856,MLM,,1,79493,6662,486,0.08,0.07,1,1,1,1131185965,80477,0.00007
21269089,MLM,,1,79402,3367,216,0.04,0.06,1,1,1,1131185965,80362,0.00007
199173372,MLM,,1,79246,7126,568,0.09,0.08,1,1,1,1131185965,80343,0.00007
414300490,MCO,,1,7432,205,0,0.03,0,1,1,1,111709499,7924,0.00007
314407726,MLM,,1,78854,6480,94,0.08,0.01,1,1,1,1131185965,80121,0.00007
320213404,MLM,,1,78013,10126,456,0.13,0.05,1,1,1,1131185965,79599,0.00007
225815146,MCO,,1,7762,375,13,0.05,0.04,1,1,1,111709499,7854,0.00007
201110656,MCO,,1,7765,650,0,0.08,0,1,1,1,111709499,7843,0.00007
78455899,MLM,,1,78136,7544,400,0.1,0.05,1,1,1,1131185965,79275,0.00007
178491381,MLM,,1,77491,3668,174,0.05,0.05,1,1,1,1131185965,79273,0.00007
8924261,MLM,,1,77792,5422,354,0.07,0.07,1,1,1,1131185965,79208,0.00007
240617456,MLM,,1,78218,7694,688,0.1,0.09,1,1,1,1131185965,79003,0.00007
88434828,MCO,,1,7715,869,0,0.11,0,1,1,1,111709499,7769,0.00007
608983984,MLM,,1,77210,3854,239,0.05,0.06,1,1,1,1131185965,78642,0.00007
194711065,MCO,,1,7560,458,0,0.06,0,1,1,1,111709499,7757,0.00007
188978499,MCO,,1,7733,356,0,0.05,0,1,1,1,111709499,7733,0.00007
466647168,MCO,,1,7612,318,11,0.04,0.03,1,1,1,111709499,7732,0.00007
254637956,MLM,,1,78057,4288,184,0.05,0.04,1,1,1,1131185965,78228,0.00007
335512107,MLM,,1,76587,6870,37,0.09,0.01,1,1,1,1131185965,78176,0.00007
118516345,MCO,,1,7503,370,21,0.05,0.06,1,1,1,111709499,7711,0.00007
53205094,MCO,,1,7664,1179,0,0.15,0,1,1,1,111709499,7664,0.00007
227498777,MLM,,1,76414,4245,272,0.06,0.06,1,1,1,1131185965,77519,0.00007
509988003,MLM,,1,77518,2584732,488,0.12,0.05,1,1,1,1131185965,77518,0.00007
138213949,MLM,,1,76578,3859,279,0.05,0.07,1,1,1,1131185965,77477,0.00007
97724859,MLM,,1,75602,4580,167,0.06,0.04,1,1,1,1131185965,77059,0.00007
423124653,MCO,,1,2035407,248,17,0.03,0.07,1,1,1,111709499,7609,0.00007
7172101,MCO,,1,7544,110,0,0.01,0,1,1,1,111709499,7591,0.00007
109134488,MLM,,1,75754,5208,434,0.07,0.08,1,1,1,1131185965,76859,0.00007
432678366,MLM,,1,74924,2517,0,0.03,0,1,1,1,1131185965,76700,0.00007
195242430,MLM,,1,75389,10854,94,0.14,0.01,1,1,1,1131185965,76698,0.00007
198945940,MLM,,1,75628,2194,137,0.03,0.06,1,1,1,1131185965,76637,0.00007
67368829,MLM,,1,75213,2568,142,0.03,0.06,1,1,1,1131185965,76485,0.00007
416214504,MCO,,1,7539,744,9,0.1,0.01,1,1,1,111709499,7550,0.00007
137066169,MCO,,1,7380,342,12,0.05,0.03,1,1,1,111709499,7524,0.00007
497367778,MCO,,1,7521,375,0,0.05,0,1,1,1,111709499,7521,0.00007
80003122,MLM,,1,75032,328049,133,0.04,0.05,1,1,1,1131185965,76017,0.00007
230825686,MLM,,1,74963,5068,402,0.07,0.08,1,1,1,1131185965,75845,0.00007
95176557,MCO,,1,7286,161,12,0.02,0.07,1,1,1,111709499,7445,0.00007
458763338,MLM,,1,74500,3055,155,0.04,0.05,1,1,1,1131185965,75290,0.00007
144204575,MCO,,1,7252,211,0,0.03,0,1,1,1,111709499,7417,0.00007
44362673,MLM,,1,73740,6177,70,0.08,0.01,1,1,1,1131185965,75051,0.00007
154735890,MCO,,1,7393,576,0,0.08,0,1,1,1,111709499,7393,0.00007
354015392,MCO,,1,7290,467,0,0.06,0,1,1,1,111709499,7369,0.00007
238451688,MLM,,1,72933,4267,204,0.06,0.05,1,1,1,1131185965,74418,0.00007
495661093,MCO,,1,6664,264,0,0.04,0,1,1,1,111709499,7334,0.00007
2055608,MCO,,1,7207,250,3,0.03,0.01,1,1,1,111709499,7333,0.00007
193177075,MCO,,1,7322,824,4,0.11,0,1,1,1,111709499,7329,0.00007
90045040,MLM,,1,72859,6664,144,0.09,0.02,1,1,1,1131185965,73978,0.00007
70526366,MCO,,1,7188,704,47,0.1,0.07,1,1,1,111709499,7263,0.00007
401134335,MLM,,1,72145,3281,164,0.05,0.05,1,1,1,1131185965,73525,0.00006
251987066,MCO,,1,7164,101,0,0.01,0,1,1,1,111709499,7230,0.00006
455397780,MLM,,1,72075,2039,76,0.03,0.04,1,1,1,1131185965,72663,0.00006
298887452,MCO,,1,6751,609,0,0.09,0,1,1,1,111709499,7174,0.00006
43989118,MCO,,1,6509,204,0,0.03,0,1,1,1,111709499,7165,0.00006
83245805,MLM,,1,70824,8603,271,0.12,0.03,1,1,1,1131185965,72548,0.00006
441602470,MCO,,1,7101,497,0,0.07,0,1,1,1,111709499,7149,0.00006
570537080,MCO,,1,1901148,635,52,0.09,0.08,1,1,1,111709499,7124,0.00006
24559048,MCO,,1,7090,715,7,0.1,0.01,1,1,1,111709499,7123,0.00006
122557388,MLM,,1,71732,12934,207,0.18,0.02,1,1,1,1131185965,72017,0.00006
269099841,MCO,,1,6989,534,36,0.08,0.07,1,1,1,111709499,7077,0.00006
578658878,MLM,,1,70879,2784,112,0.04,0.04,1,1,1,1131185965,71510,0.00006
130329149,MLM,,1,70617,1199,0,0.02,0,1,1,1,1131185965,71320,0.00006
152689890,MLM,,1,69426,3356,137,0.05,0.04,1,1,1,1131185965,70729,0.00006
261183066,MLM,,1,69977,10645,60,0.15,0.01,1,1,1,1131185965,70686,0.00006
291459428,MCO,,1,6976,406,0,0.06,0,1,1,1,111709499,6976,0.00006
532253257,MLM,,1,69305,8561,120,0.12,0.01,1,1,1,1131185965,70475,0.00006
388681206,MLM,,1,69382,7810,131,0.11,0.02,1,1,1,1131185965,70286,0.00006
82064940,MLM,,1,69566,3098,72,0.04,0.02,1,1,1,1131185965,70241,0.00006
16075886,MCO,,1,6923,168,0,0.02,0,1,1,1,111709499,6923,0.00006
179958966,MLM,,1,68792,6490,99,0.09,0.02,1,1,1,1131185965,69897,0.00006
51062310,MCO,,1,6744,372,29,0.06,0.08,1,1,1,111709499,6853,0.00006
568963026,MCO,,1,6680,422,0,0.06,0,1,1,1,111709499,6822,0.00006
97273498,MLM,,1,68524,4031,89,0.06,0.02,1,1,1,1131185965,69060,0.00006
38452655,MCO,,1,6697,683,0,0.1,0,1,1,1,111709499,6773,0.00006
244243073,MCO,,1,6642,379,0,0.06,0,1,1,1,111709499,6767,0.00006
222492148,MLM,,1,67046,9796,180,0.15,0.02,1,1,1,1131185965,68205,0.00006
357772233,MCO,,1,1655281,96,0,0.01,0,1,1,1,111709499,6723,0.00006
271444940,MCO,,1,6665,398,35,0.06,0.09,1,1,1,111709499,6714,0.00006
478164841,MLM,,1,67113,3624,327,0.05,0.09,1,1,1,1131185965,67458,0.00006
231415238,MLM,,1,66632,4032,206,0.06,0.05,1,1,1,1131185965,67126,0.00006
277737811,MCO,,1,6552,275,0,0.04,0,1,1,1,111709499,6627,0.00006
70753253,MLM,,1,65379,10269,768,0.16,0.07,1,1,1,1131185965,66601,0.00006
268381341,MCO,,1,6279,250,0,0.04,0,1,1,1,111709499,6555,0.00006
25610927,MLM,,1,65194,289671,50,0.04,0.02,1,1,1,1131185965,65824,0.00006
443139228,MLM,,1,64907,4827,131,0.07,0.03,1,1,1,1131185965,65771,0.00006
58077506,MCO,,1,5871,941,9,0.16,0.01,1,1,1,111709499,6470,0.00006
429270436,MLM,,1,64648,2556,175,0.04,0.07,1,1,1,1131185965,65346,0.00006
594762780,MCO,,1,6203,308,24,0.05,0.08,1,1,1,111709499,6448,0.00006
99843707,MLM,,1,64306,-38014,75,0.03,0.04,1,1,1,1131185965,65158,0.00006
145447025,MCO,,1,6307,227,0,0.04,0,1,1,1,111709499,6422,0.00006
82887350,MLM,,1,64774,5032,82,0.08,0.02,1,1,1,1131185965,64921,0.00006
2904145,MLM,,1,63978,2254,109,0.04,0.05,1,1,1,1131185965,64768,0.00006
205248526,MLM,,1,62792,1249862,62,0.08,0.01,1,1,1,1131185965,64678,0.00006
205634389,MCO,,1,6360,29,0,0,0,1,1,1,111709499,6360,0.00006
106570541,MLM,,1,62576,4586,199,0.07,0.04,1,1,1,1131185965,64130,0.00006
528856611,MLM,,1,63349,3173,115,0.05,0.04,1,1,1,1131185965,64041,0.00006
579596115,MCO,,1,1616139,43,0,0.01,0,1,1,1,111709499,6324,0.00006
55625208,MLM,,1,63406,8285,51,0.13,0.01,1,1,1,1131185965,64004,0.00006
372552013,MLM,,1,63570,4317,0,0.07,0,1,1,1,1131185965,63570,0.00006
472222825,MCO,,1,6191,386,31,0.06,0.08,1,1,1,111709499,6275,0.00006
109596634,MCO,,1,6029,60,0,0.01,0,1,1,1,111709499,6270,0.00006
78180359,MCO,,1,6104,533,0,0.09,0,1,1,1,111709499,6257,0.00006
333866591,MLM,,1,61783,2516,71,0.04,0.03,1,1,1,1131185965,62692,0.00006
108903868,MLM,,1,61564,1731,18,0.03,0.01,1,1,1,1131185965,62365,0.00006
449299151,MLM,,1,61623,3094,190,0.05,0.06,1,1,1,1131185965,62324,0.00006
1790771,MCO,,1,6083,235,11,0.04,0.05,1,1,1,111709499,6153,0.00006
63153024,MCO,,1,6009,501,0,0.08,0,1,1,1,111709499,6123,0.00005
154825423,MLM,,1,61277,7463,234,0.12,0.03,1,1,1,1131185965,61920,0.00005
209411454,MCO,,1,5982,656,26,0.11,0.04,1,1,1,111709499,6107,0.00005
23910381,MLM,,1,60838,3626,43,0.06,0.01,1,1,1,1131185965,61813,0.00005
455565897,MLM,,1,61264,1411,50,0.02,0.04,1,1,1,1131185965,61467,0.00005
104802666,MCO,,1,6033,475,0,0.08,0,1,1,1,111709499,6060,0.00005
132699105,MLM,,1,61203,6763,107,0.11,0.02,1,1,1,1131185965,61203,0.00005
278750803,MLM,,1,60651,8326,345,0.14,0.04,1,1,1,1131185965,61174,0.00005
257493499,MCO,,1,6024,24,0,0,0,1,1,1,111709499,6024,0.00005
478999909,MLM,,1,60237,1864,73,0.03,0.04,1,1,1,1131185965,60978,0.00005
267550969,MCO,,1,6009,179,0,0.03,0,1,1,1,111709499,6009,0.00005
171369952,MCO,,1,1466144,260,0,0.04,0,1,1,1,111709499,5990,0.00005
517225386,MLM,,1,59961,2454,164,0.04,0.07,1,1,1,1131185965,60645,0.00005
38236112,MCO,,1,5691,128,6,0.02,0.05,1,1,1,111709499,5945,0.00005
223208508,MCO,,1,5848,120,0,0.02,0,1,1,1,111709499,5928,0.00005
133792448,MLM,,1,59380,6016,283,0.1,0.05,1,1,1,1131185965,59628,0.00005
498835382,MLM,,1,58224,10085,145,0.17,0.01,1,1,1,1131185965,59125,0.00005
217504886,MCO,,1,5805,1114,19,0.19,0.02,1,1,1,111709499,5805,0.00005
425741274,MLM,,1,57805,3593,265,0.06,0.07,1,1,1,1131185965,58614,0.00005
164696551,MLM,,1,57489,4449,19,0.08,0,1,1,1,1131185965,58276,0.00005
134389697,MLM,,1,57248,10361,60,0.18,0.01,1,1,1,1131185965,58149,0.00005
170303847,MLM,,1,57052,2635,161,0.05,0.06,1,1,1,1131185965,57850,0.00005
47562366,MLM,,1,56331,1463,32,0.03,0.02,1,1,1,1131185965,57629,0.00005
162065429,MCO,,1,5501,151,0,0.03,0,1,1,1,111709499,5616,0.00005
499127108,MLM,,1,55910,2984,181,0.05,0.06,1,1,1,1131185965,56713,0.00005
425795073,MLM,,1,55830,3034,115,0.05,0.04,1,1,1,1131185965,56529,0.00005
579080709,MLM,,1,55855,1628,35,0.03,0.02,1,1,1,1131185965,56279,0.00005
484502455,MLM,,1,55429,936,0,0.02,0,1,1,1,1131185965,56256,0.00005
423448518,MLM,,1,55624,1848,0,0.03,0,1,1,1,1131185965,56070,0.00005
250439207,MCO,,1,5517,492,10,0.09,0.02,1,1,1,111709499,5517,0.00005
199022679,MCO,,1,5419,480,9,0.09,0.02,1,1,1,111709499,5510,0.00005
461371237,MLM,,1,55025,3302,220,0.06,0.07,1,1,1,1131185965,55749,0.00005
55652879,MLM,,1,54960,6181,79,0.11,0.01,1,1,1,1131185965,55478,0.00005
347743629,MLM,,1,54346,449309,217,0.06,0.07,1,1,1,1131185965,55137,0.00005
399161762,MCO,,1,5417,216,11,0.04,0.05,1,1,1,111709499,5417,0.00005
29818258,MCO,,1,5187,602,50,0.12,0.08,1,1,1,111709499,5362,0.00005
313516429,MCO,,1,5321,695,8,0.13,0.01,1,1,1,111709499,5343,0.00005
16771228,MLM,,1,51449,1863,0,0.04,0,1,1,1,1131185965,53697,0.00005
31104934,MLM,,1,52073,2359,223,0.05,0.09,1,1,1,1131185965,53621,0.00005
13103976,MCO,,1,5203,433,0,0.08,0,1,1,1,111709499,5203,0.00005
183404579,MCO,,1,1148659,119,0,0.02,0,1,1,1,111709499,5092,0.00005
252093889,MCO,,1,4796,221,0,0.05,0,1,1,1,111709499,4980,0.00004
91198068,MLM,,1,49383,2789,11,0.06,0,1,1,1,1131185965,50184,0.00004
276393326,MLM,,1,47781,3371,230,0.07,0.07,1,1,1,1131185965,49264,0.00004
189683330,MLM,,1,46499,2970,276,0.06,0.09,1,1,1,1131185965,47773,0.00004
541553190,MLM,,1,46723,5324,37,0.11,0.01,1,1,1,1131185965,47449,0.00004
129983555,MLM,,1,44903,2280,208,0.05,0.09,1,1,1,1131185965,45868,0.00004
531320365,MCO,,1,4508,313,0,0.07,0,1,1,1,111709499,4508,0.00004
161318411,MCO,,1,4427,434,0,0.1,0,1,1,1,111709499,4427,0.00004
227721877,MLM,,1,44145,2661,40,0.06,0.02,1,1,1,1131185965,44810,0.00004
238403635,MLM,,1,43340,3698,39,0.09,0.01,1,1,1,1131185965,44771,0.00004
19551142,MCO,,1,4271,53,0,0.01,0,1,1,1,111709499,4346,0.00004
228210146,MCO,,1,4238,161,0,0.04,0,1,1,1,111709499,4345,0.00004
568714586,MCO,,1,4310,319,0,0.07,0,1,1,1,111709499,4310,0.00004
407719283,MCO,,1,846238,496,0,0.12,0,1,1,1,111709499,4216,0.00004
488828342,MLM,,1,42062,-269547,13,0.03,0.01,1,1,1,1131185965,42654,0.00004
515061615,MLM,,1,42042,6713,377,0.16,0.06,1,1,1,1131185965,42469,0.00004
234928127,MLM,,1,40412,4846,0,0.12,0,1,1,1,1131185965,41419,0.00004
380835466,MCO,,1,3893,254,0,0.07,0,1,1,1,111709499,4085,0.00004
282748802,MLM,,1,40177,4908,0,0.12,0,1,1,1,1131185965,41161,0.00004
379922226,MCO,,1,4039,187,0,0.05,0,1,1,1,111709499,4039,0.00004
71583803,MCO,,1,4029,234,0,0.06,0,1,1,1,111709499,4029,0.00004
359711517,MCO,,1,4004,430,7,0.11,0.02,1,1,1,111709499,4004,0.00004
378133216,MCO,,1,3988,114,0,0.03,0,1,1,1,111709499,3988,0.00004
149964106,MCO,,1,3967,449,0,0.11,0,1,1,1,111709499,3967,0.00004
220638403,MLM,,1,39292,1808,16,0.05,0.01,1,1,1,1131185965,39765,0.00004
19797370,MCO,,1,3811,530,35,0.14,0.07,1,1,1,111709499,3836,0.00003
219671548,MLM,,1,38124,3225,173,0.08,0.05,1,1,1,1131185965,38781,0.00003
471689180,MCO,,1,3656,149,10,0.04,0.07,1,1,1,111709499,3724,0.00003
324634012,MCO,,1,628066,181,0,0.05,0,1,1,1,111709499,3631,0.00003
275560501,MLM,,1,36072,4987,30,0.14,0.01,1,1,1,1131185965,36729,0.00003
471496344,MCO,,1,3273,633,0,0.19,0,1,1,1,111709499,3508,0.00003
364256356,MLM,,1,33196,3928,16,0.12,0,1,1,1,1131185965,34925,0.00003
199031982,MLM,,1,34514,-5476,14,0.05,0.01,1,1,1,1131185965,34669,0.00003
54281002,MLM,,1,33242,1760,132,0.05,0.07,1,1,1,1131185965,33284,0.00003
414589280,MCO,,1,3222,156,0,0.05,0,1,1,1,111709499,3261,0.00003
548491888,MCO,,1,3221,297,26,0.09,0.09,1,1,1,111709499,3221,0.00003
625084070,MLM,,1,32382,788,60,0.02,0.08,1,1,1,1131185965,32621,0.00003
218825693,MLM,,1,31734,475,33,0.01,0.07,1,1,1,1131185965,32538,0.00003
489154177,MLM,,1,31367,2660,214,0.08,0.08,1,1,1,1131185965,32061,0.00003
326920111,MLM,,1,31363,1516,0,0.05,0,1,1,1,1131185965,31421,0.00003
3695047,MCO,,1,2982,568,0,0.19,0,1,1,1,111709499,3035,0.00003
87427609,MLM,,1,29932,595,0,0.02,0,1,1,1,1131185965,30687,0.00003
458703764,MLM,,1,30157,524,16,0.02,0.03,1,1,1,1131185965,30452,0.00003
386938793,MCO,,1,2997,411,0,0.14,0,1,1,1,111709499,2997,0.00003
98325192,MLM,,1,28467,713,55,0.03,0.08,1,1,1,1131185965,29338,0.00003
502748422,MLM,,1,28474,4032,0,0.14,0,1,1,1,1131185965,28793,0.00003
21361516,MLM,,1,27978,2157,58,0.08,0.03,1,1,1,1131185965,28273,0.00002
537438143,MCO,,1,2779,119,11,0.04,0.09,1,1,1,111709499,2779,0.00002
358484883,MLM,,1,27751,2656,156,0.1,0.06,1,1,1,1131185965,27751,0.00002
173929603,MLM,,1,26503,2501,100,0.09,0.04,1,1,1,1131185965,27152,0.00002
181672829,MCO,,1,2665,213,0,0.08,0,1,1,1,111709499,2665,0.00002
528795459,MLM,,1,26459,2740,170,0.1,0.06,1,1,1,1131185965,26710,0.00002
79396669,MLM,,1,25748,1983,186,0.08,0.09,1,1,1,1131185965,26155,0.00002
413410158,MLM,,1,24424,2319,79,0.09,0.03,1,1,1,1131185965,25298,0.00002
64192269,MCO,,1,2338,180,5,0.08,0.03,1,1,1,111709499,2484,0.00002
532112876,MLM,,1,24293,199880,37,0.1,0.02,1,1,1,1131185965,24618,0.00002
540943368,MLM,,1,24074,2785,85,0.12,0.03,1,1,1,1131185965,24458,0.00002
86488214,MLM,,1,24006,308,0,0.01,0,1,1,1,1131185965,24216,0.00002
473881494,MLM,,1,23263,3576,0,0.15,0,1,1,1,1131185965,23426,0.00002
311022295,MCO,,1,84769,131,0,0.06,0,1,1,1,111709499,2132,0.00002
456828224,MCO,,1,2007,203,0,0.1,0,1,1,1,111709499,2007,0.00002
280995450,MCO,,1,1755,249,0,0.14,0,1,1,1,111709499,1832,0.00002
627101359,MLM,,1,17137,850,59,0.05,0.07,1,1,1,1131185965,17548,0.00002
457593763,MLM,,1,17056,3321,92,0.19,0.03,1,1,1,1131185965,17114,0.00002
192177304,MLM,,1,17070,3253,0,0.19,0,1,1,1,1131185965,17080,0.00002
218935190,MCO,,1,896,38,0,0.04,0,1,1,1,111709499,1686,0.00002
98890192,MLM,,1,12279,670,17,0.05,0.03,1,1,1,1131185965,12609,0.00001
457909034,MLM,,1,10482,1759,30,0.17,0.02,1,1,1,1131185965,11287,0.00001
632075847,MLM,,1,11263,1461,0,0.13,0,1,1,1,1131185965,11263,0.00001
369476508,MCO,,1,1080,90,0,0.08,0,1,1,1,111709499,1080,0.00001
578953404,MLM,,1,10621,432,32,0.04,0.07,1,1,1,1131185965,10621,0.00001
65330740,MLM,,1,8316,1142,96,0.14,0.08,1,1,1,1131185965,8383,0.00001
420840732,MLM,,1,7022,700,0,0.1,0,1,1,1,1131185965,7751,0.00001
190771814,MLM,,1,1922790,882,19,0.12,0.02,1,1,1,1131185965,7189,0.00001
246915990,MCO,,1,702,85,0,0.12,0,1,1,1,111709499,702,0.00001
1969888,MLM,,1,3349,272,0,0.08,0,1,1,1,1131185965,3349,0
510043272,MLM,,1,170542,6292,682,0.04,0.11,1,0,0,1131185965,,
10808990,MLM,,1,123581,7146,1497,0.06,0.21,1,0,0,1131185965,,
333307373,MLM,,1,97286,5341,668,0.05,0.13,1,0,0,1131185965,,
305381801,MLM,,1,142781,2945,475,0.02,0.16,1,0,0,1131185965,,
137119633,MLM,,1,60718,2356,302,0.04,0.13,1,0,0,1131185965,,
61051107,MLM,,1,655934,29204,6602,0.04,0.23,1,0,0,1131185965,,
99217061,MLM,,1,73118,3745,386,0.05,0.1,1,0,0,1131185965,,
19554932,MLM,,1,40838,1118,204,0.03,0.18,1,0,0,1131185965,,
12311876,MLM,,1,-323968,,0,,,0,0,0,1131185965,,
203575132,MLM,,1,167444,1676921,1246,0.04,0.19,1,0,0,1131185965,,
344285188,MLM,,1,54121,5162,602,0.1,0.12,1,0,0,1131185965,,
637440271,MLM,,1,98773,3118,347,0.03,0.11,1,0,0,1131185965,,
619168283,MLM,,1,35435,592,103,0.02,0.17,1,0,0,1131185965,,
422220287,MLM,,1,300997,14963,2030,0.05,0.14,1,0,0,1131185965,,
273420936,MLM,,1,40797,1255,181,0.03,0.14,1,0,0,1131185965,,
327549406,MLM,,1,124290,3951,389,0.03,0.1,1,0,0,1131185965,,
107402118,MLM,,1,30260,9262,122,0.31,0.01,0,1,0,1131185965,,
267555865,MLM,,1,120283,3601,1624,0.03,0.45,1,0,0,1131185965,,
90641725,MLM,,1,234326,11127,1339,0.05,0.12,1,0,0,1131185965,,
498392035,MLM,,1,99652,5517,1712,0.06,0.31,1,0,0,1131185965,,
326921090,MLM,,1,76307,5598,862,0.07,0.15,1,0,0,1131185965,,
250874432,MLM,,0,9119,3246,0,0.36,0,0,1,0,1131185965,,
565249481,MLM,,0,84497,8111,601,0.1,0.07,1,1,0,1131185965,,
47043279,MLM,,1,41775,1946,187,0.05,0.1,1,0,0,1131185965,,
130727659,MLM,,1,1816,,0,,,0,0,0,1131185965,,
547333291,MLM,,1,28354,750,123,0.03,0.16,1,0,0,1131185965,,
33830939,MLM,MCONTROL,1,87334,3321,281,0.04,0.08,1,1,0,1131185965,,
135949871,MLM,,1,324181,17142,45323,0.05,0.12,1,0,0,1131185965,,
69054150,MLM,,1,190779,7021,3023,0.04,0.43,1,0,0,1131185965,,
462465138,MLM,,1,165957,8556,2038,0.05,0.24,1,0,0,1131185965,,
446961518,MLM,,1,141770,5528,570,0.04,0.1,1,0,0,1131185965,,
295222219,MLM,,1,80410,16844,1095,0.21,0.06,0,1,0,1131185965,,
509407031,MLM,,1,92064,7078,1124,0.08,0.16,1,0,0,1131185965,,
49417063,MLM,,1,708552,26717,1503309,0.04,0.23,1,0,0,1131185965,,
479726323,MLM,,1,650097,27331,5414,0.04,0.2,1,0,0,1131185965,,
664726401,MLM,,1,896967,101762,17024,0.11,0.17,1,0,0,1131185965,,
593717708,MLM,,1,127394,1085228,1634,0.04,0.34,1,0,0,1131185965,,
99438,MLM,,1,60548,3759,644,0.06,0.17,1,0,0,1131185965,,
281967114,MLM,,1,174631,10382,1029,0.06,0.1,1,0,0,1131185965,,
89433143,MLM,,1,276498,18707,1868,0.07,0.1,1,0,0,1131185965,,
636461154,MLM,,1,89317,965093,827,0.05,0.18,1,0,0,1131185965,,
15309622,MLM,,1,125461,5321,699,0.04,0.13,1,0,0,1131185965,,
455589108,MLM,MCONTROL,1,1166972,107704,22527,0.09,0.21,1,0,0,1131185965,,
73761081,MLM,,1,181567,14322,-180338,0.08,0.1,1,0,0,1131185965,,
113863436,MLM,,1,204725,6701,1770,0.03,0.26,1,0,0,1131185965,,
30672107,MLM,,1,12371,439,129,0.04,0.29,1,0,0,1131185965,,
501917569,MLM,,1,300209,24110,3564,0.08,0.15,1,0,0,1131185965,,
131869171,MLM,,1,65134,3986,460,0.06,0.12,1,0,0,1131185965,,
78219632,MLM,,1,99410,3415,610,0.03,0.18,1,0,0,1131185965,,
210662514,MLM,,1,52778,2065,474,0.04,0.23,1,0,0,1131185965,,
543671172,MLM,,1,131354,5097,625,0.04,0.12,1,0,0,1131185965,,
56731373,MLM,,1,154534,4721,819,0.03,0.17,1,0,0,1131185965,,
147250477,MLM,,1,337998,2771,744,0.01,0.27,1,0,0,1131185965,,
105952182,MLM,,1,151318,954836,518,0.03,0.11,1,0,0,1131185965,,
98128894,MLM,,1,167605,5542,610,0.03,0.11,1,0,0,1131185965,,
113691408,MLM,,1,26062,1589,208,0.06,0.13,1,0,0,1131185965,,
637948605,MLM,,1,729895,67657,2475310,0.09,0.13,1,0,0,1131185965,,
152046165,MLM,,1,79474,1542,526,0.02,0.34,1,0,0,1131185965,,
442073879,MLM,,1,179236,17541,1773,0.1,0.1,1,0,0,1131185965,,
667152105,MLM,,1,686044,13698,2413,0.02,0.18,1,0,0,1131185965,,
22017136,MLM,,1,176473,2800,521,0.02,0.19,1,0,0,1131185965,,
337119560,MLM,,1,963362,53640,8839,0.06,0.16,1,0,0,1131185965,,
241759860,MLM,,1,122095,5087,513,0.04,0.1,1,0,0,1131185965,,
216258951,MLM,,1,156464,1349086,815,0.04,0.15,1,0,0,1131185965,,
592724647,MLM,,1,512164,25875,2650,0.05,0.1,1,0,0,1131185965,,
143434171,MLM,,1,138401,10078,1384,0.07,0.14,1,0,0,1131185965,,
231319432,MLM,,1,157647,7716,812,0.05,0.11,1,0,0,1131185965,,
161449446,MLM,,1,119505,6376,624,0.05,0.1,1,0,0,1131185965,,
84550360,MLM,,0,123088,15086,283,0.12,0.02,1,1,0,1131185965,,
457539537,MLM,,1,131657,3214,984,0.02,0.31,1,0,0,1131185965,,
467664783,MLM,,1,80493,1611420,825,0.08,0.13,1,0,0,1131185965,,
452008328,MLM,,1,91663,1653851,1306,0.07,0.2,1,0,0,1131185965,,
255995895,MLM,,1,16721,369,35,0.02,0.1,1,0,0,1131185965,,
406795244,MLM,,1,129716,6645,1281,0.05,0.19,1,0,0,1131185965,,
306436016,MLM,,1,1362059,89600,19133,0.07,0.21,1,0,0,1131185965,,
282038002,MLM,,1,30791,4561,1061,0.15,0.23,1,0,0,1131185965,,
515237939,MLM,,1,90327,255519,478,0.03,0.18,1,0,0,1131185965,,
167845530,MLM,,1,110764,3527,349,0.03,0.1,1,0,0,1131185965,,
642273229,MLM,,1,1150452,20230,5533,0.02,0.27,1,0,0,1131185965,,
7860042,MLM,,1,229518,14126,1866,0.06,0.13,1,0,0,1131185965,,
227174357,MLM,,1,106113,3361,375,0.03,0.11,1,0,0,1131185965,,
534816395,MLM,,1,117929,9861,953,0.08,0.1,1,0,0,1131185965,,
166125598,MLM,,1,266045,11305,1617,0.04,0.14,1,0,0,1131185965,,
420666592,MLM,,1,254252,1089855,692,0.02,0.14,1,0,0,1131185965,,
394983175,MLM,,1,150370,16428,2364,0.11,0.14,1,0,0,1131185965,,
193891206,MLM,,1,117,,0,,,0,0,0,1131185965,,
166139196,MLM,MCONTROL,1,181347,5336,399,0.03,0.07,1,1,0,1131185965,,
500587213,MLM,,1,183894,4764,479,0.03,0.1,1,0,0,1131185965,,
447589532,MLM,,1,427222,9824,1333,0.02,0.14,1,0,0,1131185965,,
431772467,MLM,,1,77303,2735,446,0.04,0.16,1,0,0,1131185965,,
229911931,MLM,,1,175819,660360,546,0.02,0.15,1,0,0,1131185965,,
579761345,MLM,,1,44066,763,145,0.02,0.19,1,0,0,1131185965,,
